Price,close,close,close,close,close,close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,volume,volume,volume,volume,volume,volume
Ticker,ada,btc,doge,eth,sol,xrp,ada,btc,doge,eth,sol,xrp,ada,btc,doge,eth,sol,xrp,ada,btc,doge,eth,sol,xrp,ada,btc,doge,eth,sol,xrp
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,0.04485100135207176,8942.80859375,0.002506999997422099,175.3656768798828,,0.24328599870204926,0.04554399847984314,9012.1982421875,0.00253800000064075,178.52877807617188,,0.2511869966983795,0.04323900118470192,8827.33203125,0.002452000044286251,166.7890167236328,,0.233147993683815,0.04498500004410744,8927.2119140625,0.0024900001008063555,170.7477264404297,,0.23887999355793,89192476,32337772627,108133943,14929342256,,2391157804
2020-01-19,0.041978999972343445,8706.2451171875,0.0024049999192357063,166.9698486328125,,0.23558500409126282,0.04576500132679939,9164.3623046875,0.002570000011473894,177.2476348876953,,0.24956899881362915,0.041411999613046646,8620.080078125,0.0023590000346302986,163.67686462402344,,0.22927799820899963,0.04485100135207176,8941.4453125,0.0025140000507235527,175.46759033203125,,0.243367001414299,91187159,34217320471,108085147,13713374132,,2211717302
2020-01-20,0.043873000890016556,8657.642578125,0.0023739999160170555,167.12051391601562,,0.2332960069179535,0.04429600015282631,8745.5908203125,0.002423000056296587,169.11488342285156,,0.23574799299240112,0.041919998824596405,8560.4736328125,0.0023590000346302986,162.33160400390625,,0.22598600387573242,0.041919998824596405,8704.6318359375,0.0024049999192357063,166.9041290283203,,0.235384002327919,70100648,26422375678,92022277,11144529787,,1723535818
2020-01-21,0.04598899930715561,8745.89453125,0.0023759999312460423,169.69715881347656,,0.23716600239276886,0.04654800146818161,8755.7060546875,0.0024029999040067196,169.9101104736328,,0.24026399850845337,0.04346900060772896,8544.5205078125,0.0023350000847131014,165.81971740722656,,0.23153899610042572,0.043811000883579254,8658.9912109375,0.0023739999160170555,167.0604705810547,,0.23333999514579773,95915865,24097418512,84321565,9789369362,,1701652845
2020-01-22,0.04565399885177612,8680.8759765625,0.002322999993339181,168.29415893554688,,0.23605599999427795,0.04633500054478645,8792.994140625,0.0023990001063793898,171.00869750976562,,0.23868900537490845,0.04531300067901611,8636.7470703125,0.002319999970495701,166.77423095703125,,0.2342360019683838,0.04593899846076965,8744.2109375,0.0023759999312460423,169.60853576660156,,0.23726299405097961,67145740,22600204051,82852580,9209827928,,1517150861
2020-01-23,0.043333999812603,8406.515625,0.002268000040203333,162.92855834960938,,0.2261040061712265,0.04581400007009506,8687.7470703125,0.0023580000270158052,168.31224060058594,,0.23628400266170502,0.0422310009598732,8333.6376953125,0.0022380000445991755,160.29531860351562,,0.2230689972639084,0.04565899819135666,8680.650390625,0.002322999993339181,168.2957000732422,,0.23617300391197205,75034253,25770680779,91866620,10396868698,,1600294983
2020-01-24,0.04500399902462959,8445.4345703125,0.00227600010111928,163.05117797851562,,0.22304099798202515,0.045242998749017715,8514.6669921875,0.0022929999977350235,164.3094482421875,,0.2263139933347702,0.04144800081849098,8266.8408203125,0.002211000071838498,156.74974060058594,,0.21538899838924408,0.043379999697208405,8405.5673828125,0.002268000040203333,162.8993682861328,,0.22620099782943726,77503651,24397913026,86865882,10657671162,,1706347379
2020-01-25,0.043248001486063004,8367.84765625,0.002256999956443906,161.283935546875,,0.220427006483078,0.04518499970436096,8458.453125,0.00227600010111928,163.22723388671875,,0.22314999997615814,0.04307100176811218,8296.21875,0.0022350000217556953,158.63247680664062,,0.21773700416088104,0.044968001544475555,8440.119140625,0.00227600010111928,163.06729125976562,,0.22304899990558624,57389976,19647331549,82421399,8256956802,,1373179560
2020-01-26,0.04458099976181984,8596.830078125,0.002305000089108944,168.0771026611328,,0.2306859940290451,0.04463300108909607,8602.4013671875,0.0023070001043379307,168.22032165527344,,0.23134399950504303,0.04299499839544296,8325.498046875,0.002240000059828162,160.2811279296875,,0.21932700276374817,0.04324699938297272,8364.41015625,0.002257999964058399,161.17681884765625,,0.22034500539302826,62759585,22177678796,73458474,9261861590,,1583964764
2020-01-27,0.047912001609802246,8909.8193359375,0.002368000103160739,170.93089294433594,,0.231222003698349,0.04879799857735634,8977.7265625,0.0024129999801516533,172.92291259765625,,0.23463399708271027,0.04422999918460846,8597.30859375,0.00228299992159009,166.90109252929688,,0.2269819974899292,0.04462699964642525,8597.30859375,0.0023040000814944506,168.00885009765625,,0.23053200542926788,97006750,28647338393,89023414,11004476145,,1722593699
2020-01-28,0.05285700038075447,9358.58984375,0.0024500000290572643,176.3703155517578,,0.23848800361156464,0.05432799831032753,9358.58984375,0.0024500000290572643,176.3703155517578,,0.23993100225925446,0.04748300090432167,8908.447265625,0.002363000065088272,170.73806762695312,,0.23094500601291656,0.047839000821113586,8912.5244140625,0.002365000080317259,170.88485717773438,,0.2312059998512268,207996791,34398744403,91528771,11772875064,,2052700894
2020-01-29,0.05351400002837181,9316.6298828125,0.0023900000378489494,175.0503387451172,,0.23573000729084015,0.057301998138427734,9406.431640625,0.0024709999561309814,178.8429718017578,,0.24126699566841125,0.052549999207258224,9269.4677734375,0.0023900000378489494,175.0503387451172,,0.2353219985961914,0.052896998822689056,9357.470703125,0.0024510000366717577,176.34788513183594,,0.23869100213050842,187136958,30682598115,80676219,10725267311,,1883265674
2020-01-30,0.0560699999332428,9508.9931640625,0.0024399999529123306,184.6904754638672,,0.24364200234413147,0.05688000097870827,9553.1259765625,0.002445999998599291,186.26048278808594,,0.245960995554924,0.05236800014972687,9230.8974609375,0.0023709998931735754,172.3746337890625,,0.23199699819087982,0.05346899852156639,9316.0166015625,0.002391000045463443,174.91770935058594,,0.23560699820518494,153009928,32378792851,83967914,12604789338,,2125017678
2020-01-31,0.05379299819469452,9350.529296875,0.002394000068306923,180.16017150878906,,0.23923300206661224,0.0565669983625412,9521.7060546875,0.0024580000899732113,185.4058380126953,,0.24427300691604614,0.05226999893784523,9230.7763671875,0.0023690001107752323,176.29681396484375,,0.23490500450134277,0.05603399872779846,9508.3134765625,0.0024399999529123306,184.73690795898438,,0.24361799657344818,130754832,29432489719,76519295,11728616394,,1892170752
2020-02-01,0.056092001497745514,9392.875,0.0024220000486820936,183.6739501953125,,0.24145500361919403,0.05714799836277962,9439.3232421875,0.0024309998843818903,183.84555053710938,,0.24261200428009033,0.05328100174665451,9313.2392578125,0.0023819999769330025,179.74517822265625,,0.23778100311756134,0.053835999220609665,9346.357421875,0.002391000045463443,180.11376953125,,0.2391909956932068,110646744,25922656496,78730830,11569697182,,1592451417
2020-02-02,0.055768001824617386,9344.365234375,0.0024679999332875013,188.61753845214844,,0.25073400139808655,0.05844999849796295,9468.7978515625,0.0025059999898076057,193.0803985595703,,0.2592589855194092,0.05492499843239784,9217.82421875,0.0023950000759214163,180.1739501953125,,0.23700200021266937,0.05610999837517738,9389.8203125,0.0024210000410676003,183.53250122070312,,0.24132099747657776,161454527,30835736946,91552515,14054425389,,2477130012
2020-02-03,0.05697900056838989,9293.521484375,0.0024399999529123306,189.8650665283203,,0.254626989364624,0.057711999863386154,9540.3720703125,0.002517000073567033,193.4368896484375,,0.25637000799179077,0.05538000166416168,9248.6337890625,0.0024270000867545605,188.0126953125,,0.24815399944782257,0.055723998695611954,9344.68359375,0.0024659999180585146,188.60740661621094,,0.25056999921798706,106658349,30934096509,78856631,12392875241,,2156814065
2020-02-04,0.05599600076675415,9180.962890625,0.0025029999669641256,189.25059509277344,,0.26680800318717957,0.057663001120090485,9331.265625,0.0025029999669641256,191.1114959716797,,0.2695760130882263,0.054237000644207,9112.8115234375,0.0024019998963922262,185.40362548828125,,0.2488200068473816,0.05696599930524826,9292.841796875,0.002437999937683344,189.86172485351562,,0.2545570135116577,108933031,29893183716,89790002,11714191695,,2900951896
2020-02-05,0.059230998158454895,9613.423828125,0.0025820001028478146,204.23023986816406,,0.2774679958820343,0.05985099822282791,9701.2998046875,0.002630000002682209,206.8040008544922,,0.2810389995574951,0.055674999952316284,9163.7041015625,0.002492000116035342,188.752685546875,,0.26669201254844666,0.05598499998450279,9183.416015625,0.0025029999669641256,189.29910278320312,,0.26669201254844666,138149931,35222060874,105741619,14865434435,,3332447611
2020-02-06,0.05975700169801712,9729.8017578125,0.002652999944984913,212.33908081054688,,0.2822139859199524,0.06058000028133392,9824.619140625,0.00267699989490211,214.59771728515625,,0.2859390079975128,0.05825899913907051,9539.818359375,0.0025740000419318676,201.90406799316406,,0.27349400520324707,0.05924300104379654,9617.8212890625,0.002583000110462308,204.12969970703125,,0.27754199504852295,136652023,37628823716,108711614,16425589683,,3079150333
2020-02-07,0.059790000319480896,9795.943359375,0.002768999896943569,222.72605895996094,,0.2792840003967285,0.06227999925613403,9834.716796875,0.0027699999045580626,223.14093017578125,,0.28652000427246094,0.059574998915195465,9726.0029296875,0.0026469998992979527,212.30419921875,,0.27784600853919983,0.059755999594926834,9726.0029296875,0.0026539999525994062,212.31588745117188,,0.2822049856185913,132154530,34522718159,130273878,16673443564,,2372731517
2020-02-08,0.05994400009512901,9865.119140625,0.0031590000726282597,223.14651489257812,,0.2772429883480072,0.061142999678850174,9876.7490234375,0.003208999987691641,226.5880889892578,,0.28048399090766907,0.05760699883103371,9678.91015625,0.002722000004723668,215.38629150390625,,0.26757800579071045,0.059751998633146286,9793.0703125,0.002767000114545226,222.51097106933594,,0.27887800335884094,135969080,35172043762,203803814,16741203125,,2380993304
2020-02-09,0.0618089996278286,10116.673828125,0.0032319999299943447,228.5785675048828,,0.28245699405670166,0.06221500039100647,10129.435546875,0.0035310001112520695,229.86424255371094,,0.28723499178886414,0.059898000210523605,9850.392578125,0.003152000019326806,222.98223876953125,,0.2764439880847931,0.05993799865245819,9863.89453125,0.0031560000497847795,222.98223876953125,,0.2770969867706299,137945919,35807884663,218861527,15031356241,,2343599758
2020-02-10,0.06039400026202202,9856.611328125,0.002985999919474125,223.522705078125,,0.2740800082683563,0.0619410015642643,10165.765625,0.0033030000049620867,229.1846160888672,,0.2833150029182434,0.058465998619794846,9784.5634765625,0.0029039999935775995,218.08004760742188,,0.2702310085296631,0.061824001371860504,10115.5595703125,0.0032339999452233315,228.54913330078125,,0.2824859917163849,137083309,39386548075,195582003,16210008511,,2403459577
2020-02-11,0.06322800368070602,10208.236328125,0.0030410001054406166,235.8511962890625,,0.2801409959793091,0.06322800368070602,10210.052734375,0.0030849999748170376,236.54713439941406,,0.2807460129261017,0.058917999267578125,9729.3349609375,0.0028639999218285084,218.61761474609375,,0.26788100600242615,0.06034500151872635,9855.8916015625,0.003011000109836459,223.3849334716797,,0.2739019989967346,203550299,37648059389,169747135,16964695963,,2383677083
2020-02-12,0.06837300211191177,10326.0546875,0.0030930000357329845,265.4061279296875,,0.3043929934501648,0.0701730027794838,10393.611328125,0.003172999946400523,272.3988342285156,,0.3074910044670105,0.06319300085306168,10202.3876953125,0.0030129998922348022,235.89627075195312,,0.27994799613952637,0.06319300085306168,10202.3876953125,0.0030410001054406166,235.89822387695312,,0.2802720069885254,220517194,43444303830,181406960,24545049386,,4092541037
2020-02-13,0.0685809999704361,10214.3798828125,0.003025999991223216,268.0992431640625,,0.3267059922218323,0.07207000255584717,10457.626953125,0.0032160000409930944,273.7410583496094,,0.33614200353622437,0.06598799675703049,10116.1611328125,0.0029730000533163548,258.9225158691406,,0.3036220073699951,0.06833299994468689,10323.9609375,0.0030640000477433205,265.0527038574219,,0.30419498682022095,251519041,49356071373,168543942,25801317504,,6473779289
2020-02-14,0.07057999819517136,10312.1162109375,0.0031300000846385956,284.2174987792969,,0.33482199907302856,0.07098899781703949,10321.99609375,0.0031469999812543392,285.0564270019531,,0.3375529944896698,0.06746499985456467,10125.5341796875,0.0029810001142323017,262.76251220703125,,0.3145259916782379,0.06858699768781662,10211.55078125,0.0029990000184625387,268.0232849121094,,0.3263629972934723,183283803,43338264162,140849233,23558253463,,4476902769
2020-02-15,0.06386300176382065,9889.4248046875,0.0029200001154094934,264.72857666015625,,0.30623599886894226,0.07113999873399734,10341.5556640625,0.00318100000731647,287.1236877441406,,0.34397199749946594,0.06275799870491028,9874.427734375,0.0028389999642968178,264.2796630859375,,0.30218398571014404,0.07057999819517136,10313.8564453125,0.0030980000738054514,284.5613098144531,,0.33511900901794434,190925361,43865054831,144726029,23682452994,,4282439063
2020-02-16,0.06265400350093842,9934.43359375,0.002773999935016036,259.89471435546875,,0.2950339913368225,0.06693100184202194,10053.96875,0.002964999992400408,272.8824462890625,,0.31818699836730957,0.057385001331567764,9722.38671875,0.0026259999722242355,242.48440551757812,,0.2780359983444214,0.06398899853229523,9889.1796875,0.0029170000925660133,264.904052734375,,0.3072650134563446,206918460,43374780305,149831933,25152366643,,4025339058
2020-02-17,0.06004200130701065,9690.142578125,0.0027119999285787344,266.3634338378906,,0.28657200932502747,0.06255999952554703,9938.8154296875,0.0027719999197870493,266.8712463378906,,0.29521799087524414,0.056035999208688736,9507.6376953125,0.0025470000691711903,244.3353271484375,,0.27138200402259827,0.06255999952554703,9936.560546875,0.002739999908953905,259.89056396484375,,0.2946290075778961,198079706,45998298413,149622002,26024080089,,3690067847
2020-02-18,0.06259699910879135,10141.99609375,0.0028389999642968178,281.944580078125,,0.2979130148887634,0.06303799897432327,10161.935546875,0.0028460000175982714,283.1961364746094,,0.30006200075149536,0.0582830011844635,9632.3828125,0.0026549999602138996,261.4638977050781,,0.27874600887298584,0.06005999818444252,9691.23046875,0.00267699989490211,266.5088195800781,,0.2870100140571594,184674402,47271023953,144188844,26511477187,,3719318846
2020-02-19,0.05764500051736832,9633.38671875,0.002623999956995249,259.76397705078125,,0.2776019871234894,0.06286899745464325,10191.67578125,0.002873999997973442,283.5379333496094,,0.3036850094795227,0.05737299844622612,9611.2236328125,0.002623999956995249,259.76397705078125,,0.2776019871234894,0.06260400265455246,10143.798828125,0.0028389999642968178,282.0362854003906,,0.2978839874267578,166141953,46992019710,136889052,22679414413,,3096501889
2020-02-20,0.0582600012421608,9608.4755859375,0.002658999990671873,257.949462890625,,0.2723959982395172,0.05867600068449974,9643.216796875,0.0026730000972747803,263.6954040527344,,0.2815369963645935,0.05593600124120712,9507.900390625,0.0025690000038594007,250.95126342773438,,0.26732999086380005,0.057429999113082886,9629.3251953125,0.002624999964609742,259.8198547363281,,0.27713799476623535,201763470,44925260237,187866681,23229828870,,3138024579
2020-02-21,0.058639999479055405,9686.44140625,0.002647999906912446,265.6006164550781,,0.2749379873275757,0.0599140003323555,9723.0146484375,0.0027030000928789377,267.0048522949219,,0.27790001034736633,0.0576619990170002,9589.7431640625,0.0026140001136809587,255.6890869140625,,0.270702987909317,0.05818599835038185,9611.7822265625,0.002655999967828393,257.89111328125,,0.27229899168014526,180464941,40930547513,157652567,20867593292,,2626495845
2020-02-22,0.05833600088953972,9663.181640625,0.002601000014692545,262.33172607421875,,0.2759009897708893,0.05902300029993057,9698.2314453125,0.0026549999602138996,266.38720703125,,0.27696800231933594,0.05698100104928017,9600.728515625,0.0025770000647753477,258.91314697265625,,0.2723050117492676,0.058577001094818115,9687.70703125,0.0026499999221414328,265.55157470703125,,0.27534499764442444,132866697,35838025154,156145895,16906032862,,2190665842
2020-02-23,0.06151000037789345,9924.515625,0.00267999991774559,273.754150390625,,0.282710999250412,0.06174299865961075,9937.404296875,0.002681999932974577,273.754150390625,,0.28286799788475037,0.058191001415252686,9657.791015625,0.002595999976620078,261.96051025390625,,0.275613009929657,0.05832299962639809,9663.318359375,0.0026000000070780516,262.2784118652344,,0.2759389877319336,190486307,41185185761,180747902,19585998814,,2313819448
2020-02-24,0.058959998190402985,9650.1748046875,0.002589999930933118,265.2164306640625,,0.2706269919872284,0.06169800087809563,9951.74609375,0.002686999971047044,275.5395202636719,,0.28318899869918823,0.05751900002360344,9537.04296875,0.0025569999124854803,259.6251525878906,,0.2664780020713806,0.06154400110244751,9921.5830078125,0.002678999910131097,273.705078125,,0.28259000182151794,203582108,45080496648,159143744,22400845640,,2472100400
2020-02-25,0.05636399984359741,9341.705078125,0.0024759999942034483,247.81759643554688,,0.25341200828552246,0.05897599831223488,9652.7373046875,0.0025909999385476112,265.4314880371094,,0.27082398533821106,0.05614599958062172,9305.021484375,0.002435999922454357,246.85899353027344,,0.2530510127544403,0.058952998369932175,9651.3125,0.002589999930933118,265.28338623046875,,0.2705410122871399,178219320,42515259129,178541404,21878882134,,2590099692
2020-02-26,0.0494530014693737,8820.5224609375,0.002339000115171075,225.68026733398438,,0.23085099458694458,0.05649000033736229,9354.7783203125,0.0024870000779628754,249.6497039794922,,0.25501999258995056,0.047373998910188675,8704.4267578125,0.002211000071838498,221.2665557861328,,0.22938300669193268,0.05629599839448929,9338.2900390625,0.002474999986588955,247.74020385742188,,0.253371000289917,207080423,50420050762,201370789,26235617201,,3273784862
2020-02-27,0.049685001373291016,8784.494140625,0.0023240000009536743,226.75338745117188,,0.2371159940958023,0.05191899836063385,8932.892578125,0.0024029999040067196,237.2289276123047,,0.24618999660015106,0.04651099815964699,8577.19921875,0.0022980000358074903,212.66452026367188,,0.22617299854755402,0.04943599924445152,8825.09375,0.002337000099942088,225.68704223632812,,0.23109200596809387,158104507,45470195695,162813946,25645522790,,2775673347
2020-02-28,0.04861599951982498,8672.455078125,0.00228899996727705,226.760498046875,,0.23629599809646606,0.05120600014925003,8890.4560546875,0.002372999908402562,234.2089385986328,,0.243244007229805,0.04708100110292435,8492.9326171875,0.002225999953225255,216.34620666503906,,0.23077599704265594,0.04966200143098831,8788.728515625,0.002322999993339181,226.98760986328125,,0.23711100220680237,153965237,44605450443,153544453,22563530559,,2468502732
2020-02-29,0.047540999948978424,8599.5087890625,0.0022350000217556953,219.8485107421875,,0.23119300603866577,0.04987899959087372,8775.6318359375,0.002319999970495701,232.25662231445312,,0.2419620007276535,0.047540999948978424,8599.5087890625,0.0022299999836832285,219.8485107421875,,0.23119300603866577,0.048608001321554184,8671.212890625,0.00228599994443357,226.8334503173828,,0.23652100563049316,94074240,35792392544,146635830,18181296376,,2061348763
2020-03-01,0.04593199864029884,8562.4541015625,0.0022750000935047865,218.97059631347656,,0.2288459986448288,0.04816700145602226,8726.796875,0.002297000028192997,226.67788696289062,,0.23581799864768982,0.04526200145483017,8471.212890625,0.002222999930381775,214.13043212890625,,0.22570699453353882,0.047506000846624374,8599.7587890625,0.0022330000065267086,219.752685546875,,0.2311049997806549,96716581,35349164300,162437207,18179807469,,2086828072
2020-03-02,0.04895300045609474,8869.669921875,0.002348999958485365,230.5697784423828,,0.2387470006942749,0.049633998423814774,8921.30859375,0.002369999885559082,232.81158447265625,,0.24034899473190308,0.04558800160884857,8532.630859375,0.0022559999488294125,217.28428649902344,,0.22732700407505035,0.04588399827480316,8563.2646484375,0.0022780001163482666,218.7116241455078,,0.22893500328063965,106582073,42857674409,165788612,20305587789,,2466061224
2020-03-03,0.048760998994112015,8787.7861328125,0.002498999936506152,224.47962951660156,,0.23438100516796112,0.049368999898433685,8901.5986328125,0.002524999901652336,232.3258056640625,,0.23875300586223602,0.047843001782894135,8704.990234375,0.0023159999400377274,221.732666015625,,0.2319899946451187,0.04891299828886986,8865.3876953125,0.0023479999508708715,230.5239715576172,,0.2386689931154251,117373434,42386715821,174988479,19853178572,,2524293730
2020-03-04,0.049003999680280685,8755.24609375,0.0023980000987648964,224.51797485351562,,0.2345300018787384,0.05026800185441971,8843.3662109375,0.0025080000050365925,228.04042053222656,,0.23796099424362183,0.0482340008020401,8712.431640625,0.0023670000955462456,222.08888244628906,,0.23182600736618042,0.048760998994112015,8788.5419921875,0.0024999999441206455,224.56533813476562,,0.2345450073480606,136505373,34746706368,144601436,16567075208,,2280839542
2020-03-05,0.05105699971318245,9078.7626953125,0.0025059999898076057,229.2681884765625,,0.23958200216293335,0.052306998521089554,9142.0546875,0.0025309999473392963,234.3644561767578,,0.2428700029850006,0.04901500046253204,8757.25390625,0.0023950000759214163,224.6418914794922,,0.23455500602722168,0.04901500046253204,8760.28515625,0.0023990001063793898,224.6418914794922,,0.23455500602722168,112291734,39698054597,104912777,18201291785,,2299594699
